Series_reference,Period,Data_value,Suppressed,STATUS,UNITS
ECTM.S1AG1221,2005.02,68.7,,F,Dollars
ECTM.S1AG1221,2005.03,73.6,,F,Dollars
ECTM.S1AG1221,2005.04,72.2,,F,Dollars
ECTM.S1AG1221,2005.05,71.5,,F,Dollars
ECTM.S1AG1221,2005.06,70.3,,F,Dollars
ECTM.S1AG1221,2005.07,72.6,,F,Dollars
ECTM.S1AG1221,2005.08,75.5,,F,Dollars
ECTM.S1AG1221,2005.09,76.3,,F,Dollars
ECTM.S1AG1221,2005.1,80.4,,F,Dollars
ECTM.S1AG1221,2005.11,83.4,,F,Dollars
ECTM.S1AG1221,2005.12,101,,F,Dollars
ECTM.S1AG1221,2006.01,79,,F,Dollars
ECTM.S1AG1221,2006.02,75.7,,F,Dollars
ECTM.S1AG1221,2006.03,84.3,,F,Dollars
ECTM.S1AG1221,2006.04,79.1,,F,Dollars
ECTM.S1AG1221,2006.05,82.7,,F,Dollars
ECTM.S1AG1221,2006.06,80.4,,F,Dollars
ECTM.S1AG1221,2006.07,84.4,,F,Dollars
ECTM.S1AG1221,2006.08,86,,F,Dollars
ECTM.S1AG1221,2006.09,88.7,,F,Dollars
ECTM.S1AG1221,2006.1,92.7,,F,Dollars
ECTM.S1AG1221,2006.11,95.3,,F,Dollars
ECTM.S1AG1221,2006.12,117.6,,F,Dollars
ECTM.S1AG1221,2007.01,91.3,,F,Dollars
ECTM.S1AG1221,2007.02,88.1,,F,Dollars
ECTM.S1AG1221,2007.03,96.9,,F,Dollars
ECTM.S1AG1221,2007.04,89.4,,F,Dollars
ECTM.S1AG1221,2007.05,94,,F,Dollars
ECTM.S1AG1221,2007.06,90.3,,F,Dollars
ECTM.S1AG1221,2007.07,92.2,,F,Dollars
ECTM.S1AG1221,2007.08,96.4,,F,Dollars
ECTM.S1AG1221,2007.09,95.2,,F,Dollars
ECTM.S1AG1221,2007.1,100.8,,F,Dollars
ECTM.S1AG1221,2007.11,105,,F,Dollars
ECTM.S1AG1221,2007.12,125.8,,F,Dollars
ECTM.S1AG1221,2008.01,99.6,,F,Dollars
ECTM.S1AG1221,2008.02,99.3,,F,Dollars
ECTM.S1AG1221,2008.03,103.5,,F,Dollars
ECTM.S1AG1221,2008.04,99.2,,F,Dollars
ECTM.S1AG1221,2008.05,105.1,,F,Dollars
ECTM.S1AG1221,2008.06,95.8,,F,Dollars
ECTM.S1AG1221,2008.07,101.9,,F,Dollars
ECTM.S1AG1221,2008.08,106.5,,F,Dollars
ECTM.S1AG1221,2008.09,107.9,,F,Dollars
ECTM.S1AG1221,2008.1,115.4,,F,Dollars
ECTM.S1AG1221,2008.11,117.9,,F,Dollars
ECTM.S1AG1221,2008.12,143.1,,F,Dollars
ECTM.S1AG1221,2009.01,115.9,,F,Dollars
ECTM.S1AG1221,2009.02,105.4,,F,Dollars
ECTM.S1AG1221,2009.03,116.3,,F,Dollars
ECTM.S1AG1221,2009.04,113.4,,F,Dollars
ECTM.S1AG1221,2009.05,115.3,,F,Dollars
ECTM.S1AG1221,2009.06,109.6,,F,Dollars
ECTM.S1AG1221,2009.07,118,,F,Dollars
ECTM.S1AG1221,2009.08,119,,F,Dollars
ECTM.S1AG1221,2009.09,118.3,,F,Dollars
ECTM.S1AG1221,2009.1,125.2,,F,Dollars
ECTM.S1AG1221,2009.11,121,,F,Dollars
ECTM.S1AG1221,2009.12,151.9,,F,Dollars
ECTM.S1AG1221,2010.01,119.6,,F,Dollars
ECTM.S1AG1221,2010.02,111.7,,F,Dollars
ECTM.S1AG1221,2010.03,123.5,,F,Dollars
ECTM.S1AG1221,2010.04,116.5,,F,Dollars
ECTM.S1AG1221,2010.05,116.6,,F,Dollars
ECTM.S1AG1221,2010.06,112.8,,F,Dollars
ECTM.S1AG1221,2010.07,122.3,,F,Dollars
ECTM.S1AG1221,2010.08,120,,F,Dollars
ECTM.S1AG1221,2010.09,120.8,,F,Dollars
ECTM.S1AG1221,2010.1,131,,F,Dollars
ECTM.S1AG1221,2010.11,131.8,,F,Dollars
ECTM.S1AG1221,2010.12,162.3,,F,Dollars
ECTM.S1AG1221,2011.01,124.8,,F,Dollars
ECTM.S1AG1221,2011.02,118.1,,F,Dollars
ECTM.S1AG1221,2011.03,130.6,,F,Dollars
ECTM.S1AG1221,2011.04,125.6,,F,Dollars
ECTM.S1AG1221,2011.05,126.1,,F,Dollars
ECTM.S1AG1221,2011.06,123.8,,F,Dollars
ECTM.S1AG1221,2011.07,130.1,,F,Dollars
ECTM.S1AG1221,2011.08,132.3,,F,Dollars
ECTM.S1AG1221,2011.09,133.1,,F,Dollars
ECTM.S1AG1221,2011.1,135.3,,F,Dollars
ECTM.S1AG1221,2011.11,136.3,,F,Dollars
ECTM.S1AG1221,2011.12,168.4,,F,Dollars
ECTM.S1AG1221,2012.01,130.6,,F,Dollars
ECTM.S1AG1221,2012.02,127.1,,F,Dollars
ECTM.S1AG1221,2012.03,138.1,,F,Dollars
ECTM.S1AG1221,2012.04,126.5,,F,Dollars
ECTM.S1AG1221,2012.05,135.1,,F,Dollars
ECTM.S1AG1221,2012.06,130.2,,F,Dollars
ECTM.S1AG1221,2012.07,132.5,,F,Dollars
ECTM.S1AG1221,2012.08,137.7,,F,Dollars
ECTM.S1AG1221,2012.09,133.7,,F,Dollars
ECTM.S1AG1221,2012.1,140,,F,Dollars
ECTM.S1AG1221,2012.11,145,,F,Dollars
ECTM.S1AG1221,2012.12,172.6,,F,Dollars
ECTM.S1AG1221,2013.01,138,,F,Dollars
ECTM.S1AG1221,2013.02,130.9,,F,Dollars
ECTM.S1AG1221,2013.03,144.1,,F,Dollars
ECTM.S1AG1221,2013.04,133.8,,F,Dollars
ECTM.S1AG1221,2013.05,140.9,,F,Dollars
ECTM.S1AG1221,2013.06,134.4,,F,Dollars
ECTM.S1AG1221,2013.07,140.3,,F,Dollars
ECTM.S1AG1221,2013.08,145.5,,F,Dollars
ECTM.S1AG1221,2013.09,138.9,,F,Dollars
ECTM.S1AG1221,2013.1,150.4,,F,Dollars
ECTM.S1AG1221,2013.11,155.6,,F,Dollars
ECTM.S1AG1221,2013.12,187.1,,F,Dollars
ECTM.S1AG1221,2014.01,149.5,,F,Dollars
ECTM.S1AG1221,2014.02,140.9,,F,Dollars
ECTM.S1AG1221,2014.03,156.3,,F,Dollars
ECTM.S1AG1221,2014.04,149.7,,F,Dollars
ECTM.S1AG1221,2014.05,159.9,,F,Dollars
ECTM.S1AG1221,2014.06,148.3,,F,Dollars
ECTM.S1AG1221,2014.07,155.5,,F,Dollars
ECTM.S1AG1221,2014.08,160.5,,F,Dollars
ECTM.S1AG1221,2014.09,155.1,,F,Dollars
ECTM.S1AG1221,2014.1,167.4,,F,Dollars
ECTM.S1AG1221,2014.11,168.5,,F,Dollars
ECTM.S1AG1221,2014.12,205.6,,F,Dollars
ECTM.S1AG1221,2015.01,167.1,,F,Dollars
ECTM.S1AG1221,2015.02,155.7,,F,Dollars
ECTM.S1AG1221,2015.03,171,,F,Dollars
ECTM.S1AG1221,2015.04,159.5,,F,Dollars
ECTM.S1AG1221,2015.05,167.9,,F,Dollars
ECTM.S1AG1221,2015.06,159.6,,F,Dollars
ECTM.S1AG1221,2015.07,167,,F,Dollars
ECTM.S1AG1221,2015.08,167.7,,F,Dollars
ECTM.S1AG1221,2015.09,165.9,,F,Dollars
ECTM.S1AG1221,2015.1,177,,F,Dollars
ECTM.S1AG1221,2015.11,176.2,,F,Dollars
ECTM.S1AG1221,2015.12,216.8,,F,Dollars
ECTM.S1AG1221,2016.01,170.2,,F,Dollars
ECTM.S1AG1221,2016.02,166.6,,F,Dollars
ECTM.S1AG1221,2016.03,178.5,,F,Dollars
ECTM.S1AG1221,2016.04,173.5,,F,Dollars
ECTM.S1AG1221,2016.05,171.1,,F,Dollars
ECTM.S1AG1221,2016.06,166.8,,F,Dollars
ECTM.S1AG1221,2016.07,172.7,,F,Dollars
ECTM.S1AG1221,2016.08,170.3,,F,Dollars
ECTM.S1AG1221,2016.09,170.9,,F,Dollars
ECTM.S1AG1221,2016.1,177.3,,F,Dollars
ECTM.S1AG1221,2016.11,179.5,,F,Dollars
ECTM.S1AG1221,2016.12,222.9,,F,Dollars
ECTM.S1AG1221,2017.01,176.3,,F,Dollars
ECTM.S1AG1221,2017.02,170.8,,F,Dollars
ECTM.S1AG1221,2017.03,190.9,,F,Dollars
ECTM.S1AG1221,2017.04,179.8,,F,Dollars
ECTM.S1AG1221,2017.05,187.5,,F,Dollars
ECTM.S1AG1221,2017.06,184,,F,Dollars
ECTM.S1AG1221,2017.07,184.5,,F,Dollars
ECTM.S1AG1221,2017.08,188.5,,F,Dollars
ECTM.S1AG1221,2017.09,188.1,,F,Dollars
ECTM.S1AG1221,2017.1,194.1,,F,Dollars
ECTM.S1AG1221,2017.11,201.4,,F,Dollars
ECTM.S1AG1221,2017.12,241.6,,F,Dollars
ECTM.S1AG1221,2018.01,185.7,,F,Dollars
ECTM.S1AG1221,2018.02,179.6,,F,Dollars
ECTM.S1AG1221,2018.03,209.9,,F,Dollars
ECTM.S1AG1221,2018.04,186.9,,F,Dollars
ECTM.S1AG1221,2018.05,198.8,,F,Dollars
ECTM.S1AG1221,2018.06,193.2,,F,Dollars
ECTM.S1AG1221,2018.07,194.1,,F,Dollars
ECTM.S1AG1221,2018.08,203.3,,F,Dollars
ECTM.S1AG1221,2018.09,198.9,,F,Dollars
ECTM.S1AG1221,2018.1,206.8,,F,Dollars
ECTM.S1AG1221,2018.11,212.6,,F,Dollars
ECTM.S1AG1221,2018.12,245.6,,F,Dollars
ECTM.S1AG1221,2019.01,195.5,,F,Dollars
ECTM.S1AG1221,2019.02,187.9,,F,Dollars
ECTM.S1AG1221,2019.03,209.2,,F,Dollars
ECTM.S1AG1221,2019.04,193.2,,F,Dollars
ECTM.S1AG1221,2019.05,202.9,,F,Dollars
ECTM.S1AG1221,2019.06,189.4,,F,Dollars
ECTM.S1AG1221,2019.07,195.2,,F,Dollars
ECTM.S1AG1221,2019.08,203.9,,F,Dollars
ECTM.S1AG1221,2019.09,196,,F,Dollars
ECTM.S1AG1221,2019.1,207.8,,F,Dollars
ECTM.S1AG1221,2019.11,214.9,,F,Dollars
ECTM.S1AG1221,2019.12,248,,F,Dollars
ECTM.S1AG1221,2020.01,200.3,,F,Dollars
ECTM.S1AG1221,2020.02,202.9,,F,Dollars
ECTM.S1AG1221,2020.03,213.6,,F,Dollars
ECTM.S1AG1221,2020.04,68.8,,F,Dollars
ECTM.S1AG1221,2020.05,173.8,,F,Dollars
ECTM.S1AG1221,2020.06,206.8,,F,Dollars
ECTM.S1AG1221,2020.07,221.7,,F,Dollars
ECTM.S1AG1221,2020.08,209.6,,F,Dollars
ECTM.S1AG1221,2020.09,215.9,,F,Dollars
ECTM.S1AG1221,2020.1,229.1,,F,Dollars
ECTM.S1SG1221,2007.03,94.5,,R,Dollars
ECTM.S1SG1221,2007.04,95.8,,R,Dollars
ECTM.S1SG1221,2007.05,96.8,,R,Dollars
ECTM.S1SG1221,2007.06,96.8,,R,Dollars
ECTM.S1SG1221,2007.07,96.4,,R,Dollars
ECTM.S1SG1221,2007.08,97.3,,R,Dollars
ECTM.S1SG1221,2007.09,97.8,,R,Dollars
ECTM.S1SG1221,2007.1,99.2,,R,Dollars
ECTM.S1SG1221,2007.11,100.1,,R,Dollars
ECTM.S1SG1221,2007.12,100.9,,R,Dollars
ECTM.S1SG1221,2008.01,101.4,,R,Dollars
ECTM.S1SG1221,2008.02,103.7,,R,Dollars
ECTM.S1SG1221,2008.03,103.9,,R,Dollars
ECTM.S1SG1221,2008.04,105,,R,Dollars
ECTM.S1SG1221,2008.05,106.3,,R,Dollars
ECTM.S1SG1221,2008.06,105.9,,R,Dollars
ECTM.S1SG1221,2008.07,105,,R,Dollars
ECTM.S1SG1221,2008.08,107.7,,R,Dollars
ECTM.S1SG1221,2008.09,110.7,,R,Dollars
ECTM.S1SG1221,2008.1,111.8,,R,Dollars
ECTM.S1SG1221,2008.11,114.3,,R,Dollars
ECTM.S1SG1221,2008.12,114.7,,R,Dollars
ECTM.S1SG1221,2009.01,115.9,,R,Dollars
ECTM.S1SG1221,2009.02,115.1,,R,Dollars
ECTM.S1SG1221,2009.03,117.2,,R,Dollars
ECTM.S1SG1221,2009.04,120,,R,Dollars
ECTM.S1SG1221,2009.05,118.2,,R,Dollars
ECTM.S1SG1221,2009.06,119.2,,R,Dollars
ECTM.S1SG1221,2009.07,120.6,,R,Dollars
ECTM.S1SG1221,2009.08,121.8,,R,Dollars
ECTM.S1SG1221,2009.09,121.4,,R,Dollars
ECTM.S1SG1221,2009.1,120,,R,Dollars
ECTM.S1SG1221,2009.11,119,,R,Dollars
ECTM.S1SG1221,2009.12,121.1,,R,Dollars
ECTM.S1SG1221,2010.01,121.2,,R,Dollars
ECTM.S1SG1221,2010.02,122,,R,Dollars
ECTM.S1SG1221,2010.03,123.7,,R,Dollars
ECTM.S1SG1221,2010.04,121.7,,R,Dollars
ECTM.S1SG1221,2010.05,121.1,,R,Dollars
ECTM.S1SG1221,2010.06,122.1,,R,Dollars
ECTM.S1SG1221,2010.07,123.4,,R,Dollars
ECTM.S1SG1221,2010.08,123.2,,R,Dollars
ECTM.S1SG1221,2010.09,124.1,,R,Dollars
ECTM.S1SG1221,2010.1,127.4,,R,Dollars
ECTM.S1SG1221,2010.11,128.2,,R,Dollars
ECTM.S1SG1221,2010.12,128.9,,R,Dollars
ECTM.S1SG1221,2011.01,128.4,,R,Dollars
ECTM.S1SG1221,2011.02,129,,R,Dollars
ECTM.S1SG1221,2011.03,129.6,,R,Dollars
ECTM.S1SG1221,2011.04,130.6,,R,Dollars
ECTM.S1SG1221,2011.05,131.2,,R,Dollars
ECTM.S1SG1221,2011.06,133.3,,R,Dollars
ECTM.S1SG1221,2011.07,132.9,,R,Dollars
ECTM.S1SG1221,2011.08,134.9,,R,Dollars
ECTM.S1SG1221,2011.09,135.2,,R,Dollars
ECTM.S1SG1221,2011.1,133.8,,R,Dollars
ECTM.S1SG1221,2011.11,132.9,,R,Dollars
ECTM.S1SG1221,2011.12,132.5,,R,Dollars
ECTM.S1SG1221,2012.01,135.1,,R,Dollars
ECTM.S1SG1221,2012.02,134.5,,R,Dollars
ECTM.S1SG1221,2012.03,134.3,,R,Dollars
ECTM.S1SG1221,2012.04,135.8,,R,Dollars
ECTM.S1SG1221,2012.05,138.1,,R,Dollars
ECTM.S1SG1221,2012.06,137,,R,Dollars
ECTM.S1SG1221,2012.07,137.8,,R,Dollars
ECTM.S1SG1221,2012.08,138.3,,R,Dollars
ECTM.S1SG1221,2012.09,138.6,,R,Dollars
ECTM.S1SG1221,2012.1,138.6,,R,Dollars
ECTM.S1SG1221,2012.11,139.6,,R,Dollars
ECTM.S1SG1221,2012.12,140.1,,R,Dollars
ECTM.S1SG1221,2013.01,141.1,,R,Dollars
ECTM.S1SG1221,2013.02,142.5,,R,Dollars
ECTM.S1SG1221,2013.03,141.7,,R,Dollars
ECTM.S1SG1221,2013.04,141.5,,R,Dollars
ECTM.S1SG1221,2013.05,142.4,,R,Dollars
ECTM.S1SG1221,2013.06,143.7,,R,Dollars
ECTM.S1SG1221,2013.07,145.2,,R,Dollars
ECTM.S1SG1221,2013.08,144.7,,R,Dollars
ECTM.S1SG1221,2013.09,146.2,,R,Dollars
ECTM.S1SG1221,2013.1,148.1,,R,Dollars
ECTM.S1SG1221,2013.11,149.4,,R,Dollars
ECTM.S1SG1221,2013.12,152.9,,R,Dollars
ECTM.S1SG1221,2014.01,152.1,,R,Dollars
ECTM.S1SG1221,2014.02,152.9,,R,Dollars
ECTM.S1SG1221,2014.03,155.5,,R,Dollars
ECTM.S1SG1221,2014.04,158.1,,R,Dollars
ECTM.S1SG1221,2014.05,159.2,,R,Dollars
ECTM.S1SG1221,2014.06,159.8,,R,Dollars
ECTM.S1SG1221,2014.07,159.7,,R,Dollars
ECTM.S1SG1221,2014.08,162.1,,R,Dollars
ECTM.S1SG1221,2014.09,161.6,,R,Dollars
ECTM.S1SG1221,2014.1,164,,R,Dollars
ECTM.S1SG1221,2014.11,165.1,,R,Dollars
ECTM.S1SG1221,2014.12,167.4,,R,Dollars
ECTM.S1SG1221,2015.01,168.6,,R,Dollars
ECTM.S1SG1221,2015.02,168.7,,R,Dollars
ECTM.S1SG1221,2015.03,170.4,,R,Dollars
ECTM.S1SG1221,2015.04,167.9,,R,Dollars
ECTM.S1SG1221,2015.05,169,,R,Dollars
ECTM.S1SG1221,2015.06,169.4,,R,Dollars
ECTM.S1SG1221,2015.07,170.3,,R,Dollars
ECTM.S1SG1221,2015.08,172.1,,R,Dollars
ECTM.S1SG1221,2015.09,173,,R,Dollars
ECTM.S1SG1221,2015.1,171.6,,R,Dollars
ECTM.S1SG1221,2015.11,174.5,,R,Dollars
ECTM.S1SG1221,2015.12,175.6,,R,Dollars
ECTM.S1SG1221,2016.01,174.7,,R,Dollars
ECTM.S1SG1221,2016.02,174.9,,R,Dollars
ECTM.S1SG1221,2016.03,174.9,,R,Dollars
ECTM.S1SG1221,2016.04,179.1,,R,Dollars
ECTM.S1SG1221,2016.05,175.2,,R,Dollars
ECTM.S1SG1221,2016.06,176.7,,R,Dollars
ECTM.S1SG1221,2016.07,176.7,,R,Dollars
ECTM.S1SG1221,2016.08,174.6,,R,Dollars
ECTM.S1SG1221,2016.09,175.3,,R,Dollars
ECTM.S1SG1221,2016.1,176.7,,R,Dollars
ECTM.S1SG1221,2016.11,175.3,,R,Dollars
ECTM.S1SG1221,2016.12,178,,R,Dollars
ECTM.S1SG1221,2017.01,185.1,,R,Dollars
ECTM.S1SG1221,2017.02,184.6,,R,Dollars
ECTM.S1SG1221,2017.03,185.5,,R,Dollars
ECTM.S1SG1221,2017.04,189.1,,R,Dollars
ECTM.S1SG1221,2017.05,190.6,,R,Dollars
ECTM.S1SG1221,2017.06,192.2,,R,Dollars
ECTM.S1SG1221,2017.07,191.7,,R,Dollars
ECTM.S1SG1221,2017.08,191.6,,R,Dollars
ECTM.S1SG1221,2017.09,191.7,,R,Dollars
ECTM.S1SG1221,2017.1,194.1,,R,Dollars
ECTM.S1SG1221,2017.11,196.4,,R,Dollars
ECTM.S1SG1221,2017.12,196.3,,R,Dollars
ECTM.S1SG1221,2018.01,194.5,,R,Dollars
ECTM.S1SG1221,2018.02,194,,R,Dollars
ECTM.S1SG1221,2018.03,201.4,,R,Dollars
ECTM.S1SG1221,2018.04,198.7,,R,Dollars
ECTM.S1SG1221,2018.05,200.3,,R,Dollars
ECTM.S1SG1221,2018.06,201.2,,R,Dollars
ECTM.S1SG1221,2018.07,202.5,,R,Dollars
ECTM.S1SG1221,2018.08,205.1,,R,Dollars
ECTM.S1SG1221,2018.09,206.2,,R,Dollars
ECTM.S1SG1221,2018.1,205.4,,R,Dollars
ECTM.S1SG1221,2018.11,204.3,,R,Dollars
ECTM.S1SG1221,2018.12,203,,R,Dollars
ECTM.S1SG1221,2019.01,203.7,,R,Dollars
ECTM.S1SG1221,2019.02,203.1,,R,Dollars
ECTM.S1SG1221,2019.03,203.4,,R,Dollars
ECTM.S1SG1221,2019.04,202.6,,R,Dollars
ECTM.S1SG1221,2019.05,202.8,,R,Dollars
ECTM.S1SG1221,2019.06,201.5,,R,Dollars
ECTM.S1SG1221,2019.07,202.6,,R,Dollars
ECTM.S1SG1221,2019.08,203.3,,R,Dollars
ECTM.S1SG1221,2019.09,205.2,,R,Dollars
ECTM.S1SG1221,2019.1,204.6,,R,Dollars
ECTM.S1SG1221,2019.11,205.7,,R,Dollars
ECTM.S1SG1221,2019.12,206.2,,R,Dollars
ECTM.S1SG1221,2020.01,207.4,,R,Dollars
ECTM.S1SG1221,2020.02,210.4,,R,Dollars
ECTM.S1SG1221,2020.03,213.6,,R,Dollars
ECTM.S1SG1221,2020.04,68.8,,R,Dollars
ECTM.S1SG1221,2020.05,173.8,,R,Dollars
ECTM.S1SG1221,2020.06,206.8,,R,Dollars
ECTM.S1SG1221,2020.07,221.7,,R,Dollars
ECTM.S1SG1221,2020.08,209.6,,R,Dollars
ECTM.S1SG1221,2020.09,215.9,,R,Dollars
ECTM.S1SG1221,2020.1,229.1,,F,Dollars
ECTM.S1AG1222,2000.01,1.3,,C,Dollars
ECTM.S1AG1222,2000.02,1.2,,C,Dollars
ECTM.S1AG1222,2000.03,1.2,,C,Dollars
ECTM.S1AG1222,2000.04,1.2,,C,Dollars
ECTM.S1AG1222,2000.05,0.9,,C,Dollars
ECTM.S1AG1222,2000.06,0.9,,C,Dollars
ECTM.S1AG1222,2000.07,0.9,,C,Dollars
ECTM.S1AG1222,2000.08,1,,C,Dollars
ECTM.S1AG1222,2000.09,1.2,,C,Dollars
ECTM.S1AG1222,2000.1,1.6,,C,Dollars
ECTM.S1AG1222,2000.11,2.5,,C,Dollars
ECTM.S1AG1222,2000.12,4.2,,C,Dollars
ECTM.S1AG1222,2001.01,2.9,,C,Dollars
ECTM.S1AG1222,2001.02,2.6,,C,Dollars
ECTM.S1AG1222,2001.03,2.8,,C,Dollars
ECTM.S1AG1222,2001.04,2.8,,C,Dollars
ECTM.S1AG1222,2001.05,2.3,,C,Dollars
ECTM.S1AG1222,2001.06,2.3,,C,Dollars
ECTM.S1AG1222,2001.07,2.4,,C,Dollars
ECTM.S1AG1222,2001.08,45.2,,C,Dollars
ECTM.S1AG1222,2001.09,45.6,,C,Dollars
ECTM.S1AG1222,2001.1,46.2,,C,Dollars
ECTM.S1AG1222,2001.11,50.2,,C,Dollars
ECTM.S1AG1222,2001.12,78.9,,C,Dollars
ECTM.S1AG1222,2002.01,50,,C,Dollars
ECTM.S1AG1222,2002.02,45.6,,C,Dollars
ECTM.S1AG1222,2002.03,52.7,,C,Dollars
ECTM.S1AG1222,2002.04,43.9,,C,Dollars
ECTM.S1AG1222,2002.05,44.1,,C,Dollars
ECTM.S1AG1222,2002.06,43.1,,C,Dollars
ECTM.S1AG1222,2002.07,42.4,,C,Dollars
ECTM.S1AG1222,2002.08,3.3,,C,Dollars
ECTM.S1AG1222,2002.09,3.8,,C,Dollars
ECTM.S1AG1222,2002.1,46.7,,F,Dollars
ECTM.S1AG1222,2002.11,52.2,,F,Dollars
ECTM.S1AG1222,2002.12,77.2,,F,Dollars
ECTM.S1AG1222,2003.01,51.4,,F,Dollars
ECTM.S1AG1222,2003.02,47.2,,F,Dollars
ECTM.S1AG1222,2003.03,49.5,,F,Dollars
ECTM.S1AG1222,2003.04,47,,F,Dollars
ECTM.S1AG1222,2003.05,46.9,,F,Dollars
ECTM.S1AG1222,2003.06,42.8,,F,Dollars
ECTM.S1AG1222,2003.07,44.4,,F,Dollars
ECTM.S1AG1222,2003.08,47.5,,F,Dollars
ECTM.S1AG1222,2003.09,44.5,,F,Dollars
ECTM.S1AG1222,2003.1,49.6,,F,Dollars
ECTM.S1AG1222,2003.11,53.8,,F,Dollars
ECTM.S1AG1222,2003.12,80.5,,F,Dollars
ECTM.S1AG1222,2004.01,55.9,,F,Dollars
ECTM.S1AG1222,2004.02,51,,F,Dollars
ECTM.S1AG1222,2004.03,51.5,,F,Dollars
ECTM.S1AG1222,2004.04,51.1,,F,Dollars
ECTM.S1AG1222,2004.05,49.5,,F,Dollars
ECTM.S1AG1222,2004.06,46.9,,F,Dollars
ECTM.S1AG1222,2004.07,51,,F,Dollars
ECTM.S1AG1222,2004.08,48.6,,F,Dollars
ECTM.S1AG1222,2004.09,49.1,,F,Dollars
ECTM.S1AG1222,2004.1,56.1,,F,Dollars
ECTM.S1AG1222,2004.11,60.9,,F,Dollars
ECTM.S1AG1222,2004.12,92.7,,F,Dollars
ECTM.S1AG1222,2005.01,62,,F,Dollars
ECTM.S1AG1222,2005.02,58.1,,F,Dollars
ECTM.S1AG1222,2005.03,60,,F,Dollars
ECTM.S1AG1222,2005.04,59,,F,Dollars
ECTM.S1AG1222,2005.05,54.7,,F,Dollars
ECTM.S1AG1222,2005.06,53.9,,F,Dollars
ECTM.S1AG1222,2005.07,58.4,,F,Dollars
ECTM.S1AG1222,2005.08,55.3,,F,Dollars
ECTM.S1AG1222,2005.09,57.7,,F,Dollars
ECTM.S1AG1222,2005.1,61.6,,F,Dollars
ECTM.S1AG1222,2005.11,64.5,,F,Dollars
ECTM.S1AG1222,2005.12,96.9,,F,Dollars
ECTM.S1AG1222,2006.01,64,,F,Dollars
ECTM.S1AG1222,2006.02,60.6,,F,Dollars
ECTM.S1AG1222,2006.03,63.8,,F,Dollars
ECTM.S1AG1222,2006.04,63.2,,F,Dollars
ECTM.S1AG1222,2006.05,57.9,,F,Dollars
ECTM.S1AG1222,2006.06,57.1,,F,Dollars
ECTM.S1AG1222,2006.07,59.8,,F,Dollars
ECTM.S1AG1222,2006.08,58.7,,F,Dollars
ECTM.S1AG1222,2006.09,63.3,,F,Dollars
ECTM.S1AG1222,2006.1,63.8,,F,Dollars
ECTM.S1AG1222,2006.11,69.9,,F,Dollars
ECTM.S1AG1222,2006.12,105.3,,F,Dollars
ECTM.S1AG1222,2007.01,67.5,,F,Dollars
ECTM.S1AG1222,2007.02,65.6,,F,Dollars
ECTM.S1AG1222,2007.03,72,,F,Dollars
ECTM.S1AG1222,2007.04,64.9,,F,Dollars
ECTM.S1AG1222,2007.05,62.4,,F,Dollars
ECTM.S1AG1222,2007.06,63.5,,F,Dollars
ECTM.S1AG1222,2007.07,62.4,,F,Dollars
ECTM.S1AG1222,2007.08,66,,F,Dollars
ECTM.S1AG1222,2007.09,66.7,,F,Dollars
ECTM.S1AG1222,2007.1,68.4,,F,Dollars
ECTM.S1AG1222,2007.11,77,,F,Dollars
ECTM.S1AG1222,2007.12,112.3,,F,Dollars
ECTM.S1AG1222,2008.01,73.2,,F,Dollars
ECTM.S1AG1222,2008.02,72.7,,F,Dollars
ECTM.S1AG1222,2008.03,74.5,,F,Dollars
ECTM.S1AG1222,2008.04,67.3,,F,Dollars
ECTM.S1AG1222,2008.05,69.3,,F,Dollars
ECTM.S1AG1222,2008.06,62.5,,F,Dollars
ECTM.S1AG1222,2008.07,64.2,,F,Dollars
ECTM.S1AG1222,2008.08,67.9,,F,Dollars
ECTM.S1AG1222,2008.09,65.6,,F,Dollars
ECTM.S1AG1222,2008.1,72.5,,F,Dollars
ECTM.S1AG1222,2008.11,80.6,,F,Dollars
ECTM.S1AG1222,2008.12,116.3,,F,Dollars
ECTM.S1AG1222,2009.01,81.9,,F,Dollars
ECTM.S1AG1222,2009.02,74.1,,F,Dollars
ECTM.S1AG1222,2009.03,78.3,,F,Dollars
ECTM.S1AG1222,2009.04,76.8,,F,Dollars
ECTM.S1AG1222,2009.05,78.1,,F,Dollars
ECTM.S1AG1222,2009.06,70,,F,Dollars
ECTM.S1AG1222,2009.07,75.7,,F,Dollars
ECTM.S1AG1222,2009.08,76.3,,F,Dollars
ECTM.S1AG1222,2009.09,74.7,,F,Dollars
ECTM.S1AG1222,2009.1,82.8,,F,Dollars
ECTM.S1AG1222,2009.11,83.4,,F,Dollars
ECTM.S1AG1222,2009.12,122.7,,F,Dollars
ECTM.S1AG1222,2010.01,84.4,,F,Dollars
ECTM.S1AG1222,2010.02,78.4,,F,Dollars
ECTM.S1AG1222,2010.03,80.8,,F,Dollars
ECTM.S1AG1222,2010.04,78.9,,F,Dollars
ECTM.S1AG1222,2010.05,74.1,,F,Dollars
ECTM.S1AG1222,2010.06,68.5,,F,Dollars
ECTM.S1AG1222,2010.07,74.5,,F,Dollars
ECTM.S1AG1222,2010.08,69.3,,F,Dollars
ECTM.S1AG1222,2010.09,72,,F,Dollars
ECTM.S1AG1222,2010.1,83.2,,F,Dollars
ECTM.S1AG1222,2010.11,88.2,,F,Dollars
